Timestamp_ms,SOC_%,SOH_%,Pack_V,Pack_A,ErrorNum,ErrorCellTemp,Temp1_C,Temp2_C,Temp3_C,Temp4_C,Temp5_C,Temp6_C,Temp7_C,Temp8_C,Cell1_V,Cell2_V,Cell3_V,Cell4_V,Cell5_V,Cell6_V,Cell7_V,Cell8_V,Cell9_V,Cell10_V,Cell11_V,Cell12_V,Cell13_V,Cell14_V,Cell15_V,Cell16_V,MaxCharge_V,MaxCharge_A,MaxDischarge_A,MinDischarge_V,Ah,BMS_Temp_C,IO_Status,Balancing_Status_Hex,Contactor_Status
398810,1.0,80.0,17.27,0.76,0,0,24,28,0,0,0,0,0,0,3.463,3.439,3.459,3.452,3.459,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
399720,1.0,80.0,17.27,0.76,0,0,24,28,0,0,0,0,0,0,3.463,3.439,3.459,3.452,3.459,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
400710,1.0,80.0,17.27,0.76,0,0,24,28,0,0,0,0,0,0,3.463,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
401720,1.0,80.0,17.27,0.74,0,0,24,28,0,0,0,0,0,0,3.463,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
402620,1.0,80.0,17.27,0.74,0,0,24,28,0,0,0,0,0,0,3.463,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
403620,1.0,80.0,17.27,0.76,0,0,24,28,0,0,0,0,0,0,3.463,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
404630,1.0,80.0,17.27,0.76,0,0,24,28,0,0,0,0,0,0,3.463,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
405530,1.0,80.0,17.27,0.76,0,0,24,28,0,0,0,0,0,0,3.463,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
406530,1.0,80.0,17.27,0.76,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
407540,1.0,80.0,17.27,0.74,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
408440,1.0,80.0,17.27,0.74,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
409430,1.0,80.0,17.27,0.76,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
410450,1.0,80.0,17.27,0.76,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
411350,1.0,80.0,17.27,0.76,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
412350,1.0,80.0,17.27,0.76,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
413360,1.0,80.0,17.27,0.76,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
414260,1.0,80.0,17.27,0.76,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
415250,1.0,80.0,17.27,0.74,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
416260,1.0,80.0,17.27,0.74,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
417160,1.0,80.0,17.27,0.74,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
418150,1.0,80.0,17.27,0.76,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
419170,1.0,80.0,17.27,0.76,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.458,3.451,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
420070,1.0,80.0,17.27,0.76,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.458,3.451,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
421060,1.0,80.0,17.27,0.74,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.457,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
422070,1.0,80.0,17.27,0.74,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
422970,1.0,80.0,17.27,0.74,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
423960,1.0,80.0,17.27,0.74,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.458,3.451,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
424980,1.0,80.0,17.27,0.74,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.457,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
425880,1.0,80.0,17.27,0.74,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.457,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
426870,1.0,80.0,17.27,0.74,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
427880,1.0,80.0,17.27,0.74,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
428780,1.0,80.0,17.27,0.74,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
429770,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.457,3.451,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
430780,1.0,80.0,17.27,0.74,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.458,3.451,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
431690,1.0,80.0,17.27,0.74,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.458,3.451,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
432680,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
433690,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
434590,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.462,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
435580,1.0,80.0,17.27,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.458,3.452,3.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
436590,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.452,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
437500,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.452,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
438490,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.452,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
439500,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
440400,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
441390,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
442410,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
443300,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
444300,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.452,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
445310,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
446210,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
447200,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
448220,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
449120,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
450120,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.452,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
451130,1.0,80.0,17.26,0.76,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
452030,1.0,80.0,17.26,0.76,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
453030,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.452,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
454040,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
454940,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
455940,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
456960,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
457860,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
458850,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.452,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
459860,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.456,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
460760,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.456,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
461760,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.452,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
462770,1.0,80.0,17.26,0.76,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
463670,1.0,80.0,17.26,0.76,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
464660,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.456,3.452,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
465670,1.0,80.0,17.26,0.76,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
466570,1.0,80.0,17.26,0.76,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
467560,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.461,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
468570,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.456,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
469480,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.456,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
470470,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
471480,1.0,80.0,17.26,0.76,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
472380,1.0,80.0,17.26,0.76,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.457,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
473370,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.456,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
474380,1.0,80.0,17.26,0.76,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.456,3.452,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
475290,1.0,80.0,17.26,0.76,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.456,3.452,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
476280,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.457,3.452,3.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
477290,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.456,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
478190,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.456,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
479180,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.456,3.451,3.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
480190,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.456,3.451,3.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
481090,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.456,3.451,3.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
482090,1.0,80.0,17.26,0.76,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.456,3.451,3.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
483100,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.456,3.451,3.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
484000,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.456,3.451,3.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
484990,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.456,3.451,3.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
486000,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.456,3.451,3.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
486900,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.456,3.451,3.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
487900,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.456,3.451,3.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
488910,1.0,80.0,17.26,0.76,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.456,3.451,3.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
489810,1.0,80.0,17.26,0.76,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.456,3.451,3.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
490800,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.456,3.451,3.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
491820,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.456,3.451,3.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
492720,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.456,3.451,3.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
493710,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.460,3.439,3.456,3.451,3.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
494730,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.459,3.439,3.456,3.451,3.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
495630,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.459,3.439,3.456,3.451,3.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
496620,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.459,3.439,3.456,3.451,3.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
497630,1.0,80.0,17.26,0.74,0,0,24,28,0,0,0,0,0,0,3.459,3.439,3.456,3.451,3.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.1,52.5,52.5,13.4,167,35,2,0x0000,0
