Timestamp_ms,SOC_%,SOH_%,Pack_V,Pack_A,ErrorNum,ErrorCellTemp,Temp1_C,Temp2_C,Temp3_C,Temp4_C,Temp5_C,Temp6_C,Temp7_C,Temp8_C,Cell1_V,Cell2_V,Cell3_V,Cell4_V,Cell5_V,Cell6_V,Cell7_V,Cell8_V,Cell9_V,Cell10_V,Cell11_V,Cell12_V,Cell13_V,Cell14_V,Cell15_V,Cell16_V,MaxCharge_V,MaxCharge_A,MaxDischarge_A,MinDischarge_V,Ah,BMS_Temp_C,IO_Status,Balancing_Status_Hex,Contactor_Status
1981260,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.130,3.038,3.106,3.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
1982270,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.130,3.038,3.106,3.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
1983170,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.130,3.038,3.106,3.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
1984160,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.130,3.037,3.106,3.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
1985170,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.130,3.037,3.106,3.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
1986080,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.130,3.037,3.106,3.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
1987070,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.130,3.037,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
1988080,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.130,3.037,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
1988980,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.130,3.037,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
1989970,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.130,3.037,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
1990980,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.130,3.037,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
1991890,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.130,3.037,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
1992880,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.130,3.036,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
1993890,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.130,3.036,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
1994790,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.130,3.036,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
1995780,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.130,3.036,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
1996790,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.130,3.036,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
1997690,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.130,3.036,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
1998700,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.130,3.035,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
1999700,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.130,3.035,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2000600,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.130,3.035,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2001590,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.129,3.035,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2002600,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.130,3.035,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2003500,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.130,3.035,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2004500,1.0,80.0,15.54,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.129,3.035,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2005510,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.129,3.034,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2006410,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.129,3.034,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2007400,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.129,3.034,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2008410,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.129,3.034,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2009310,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.129,3.034,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2010300,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.129,3.034,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2011320,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.129,3.033,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2012220,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.129,3.129,3.033,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2013210,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.033,3.106,3.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2014220,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.033,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2015120,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.033,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2016120,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.033,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2017140,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.033,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2018040,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.033,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2019030,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.032,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2020040,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.032,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2020940,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.032,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2021930,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.032,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2022940,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.032,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2023850,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.032,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2024840,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.031,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2025850,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.031,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2026750,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.031,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2027740,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.031,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2028750,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.030,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2029660,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.030,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2030650,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.030,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2031660,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.030,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2032560,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.030,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2033550,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.030,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2034560,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.029,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2035460,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.029,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2036460,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.029,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2037470,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.029,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2038370,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.029,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2039360,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.029,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2040370,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.029,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2041270,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.029,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2042270,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.028,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2043280,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.028,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2044180,1.0,80.0,15.53,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.028,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2045170,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.028,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2046180,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.028,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2047080,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.028,3.106,3.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2048070,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.027,3.106,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2049090,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.027,3.106,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2049990,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.027,3.106,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2050990,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.129,3.027,3.106,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2051990,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.128,3.026,3.106,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2052890,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.128,3.026,3.106,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2053880,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.128,3.026,3.106,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2054910,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.128,3.026,3.106,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2055810,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.128,3.026,3.106,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2056800,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.128,3.026,3.105,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2057810,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.128,3.025,3.105,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2058710,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.128,3.025,3.105,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2059700,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.128,3.025,3.105,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2060710,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.128,3.025,3.105,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2061620,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.128,3.025,3.105,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2062610,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.128,3.024,3.105,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2063620,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.128,3.024,3.105,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2064520,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.128,3.024,3.105,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2065510,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.128,3.024,3.105,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2066520,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.128,3.023,3.105,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.3,52.5,0.0,14.9,163,28,6,0x0000,0
2067430,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.128,3.023,3.105,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.2,52.5,0.0,14.9,163,28,6,0x0000,0
2068420,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.128,3.023,3.105,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.2,52.5,0.0,14.9,163,28,6,0x0000,0
2069440,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.128,3.023,3.105,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.2,52.5,0.0,14.9,163,28,6,0x0000,0
2070340,1.0,80.0,15.52,0.76,0,0,27,29,0,0,0,0,0,0,3.128,3.128,3.023,3.105,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.2,52.5,0.0,14.9,163,28,6,0x0000,0
2071320,1.0,80.0,15.52,0.76,0,0,27,29,0,0,0,0,0,0,3.127,3.128,3.022,3.105,3.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.2,52.5,0.0,14.9,163,28,6,0x0000,0
2072330,1.0,80.0,15.52,0.76,0,0,27,29,0,0,0,0,0,0,3.128,3.128,3.022,3.105,3.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.2,52.5,0.0,14.9,163,28,6,0x0000,0
2073230,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.128,3.128,3.022,3.105,3.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.2,52.5,0.0,14.9,163,28,6,0x0000,0
2074240,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.127,3.128,3.022,3.105,3.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.2,52.5,0.0,14.9,163,28,6,0x0000,0
2075250,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.127,3.128,3.022,3.105,3.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.2,52.5,0.0,14.9,163,28,6,0x0000,0
2076150,1.0,80.0,15.52,0.76,0,0,27,29,0,0,0,0,0,0,3.127,3.128,3.022,3.105,3.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.2,52.5,0.0,14.9,163,28,6,0x0000,0
2077140,1.0,80.0,15.52,0.76,0,0,27,29,0,0,0,0,0,0,3.127,3.128,3.021,3.105,3.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.2,52.5,0.0,14.9,163,28,6,0x0000,0
2078150,1.0,80.0,15.52,0.76,0,0,27,28,0,0,0,0,0,0,3.127,3.128,3.021,3.105,3.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.2,52.5,0.0,14.9,163,28,6,0x0000,0
2079050,1.0,80.0,15.52,0.76,0,0,27,29,0,0,0,0,0,0,3.127,3.128,3.021,3.105,3.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.2,52.5,0.0,14.9,163,28,6,0x0000,0
2080050,1.0,80.0,15.51,0.76,0,0,27,29,0,0,0,0,0,0,3.127,3.128,3.021,3.105,3.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.2,52.5,0.0,14.9,163,28,6,0x0000,0
